emp_no,first_name,last_name,dept_name
16490,Muzhong,Thiria,Sales
16491,Emdad,Radwan,Sales
16504,Mong,Cromarty,Sales
16510,Mototsugu,Vecchio,Sales
16537,Weidon,Seiwald,Sales
16539,Gretta,Fetvedt,Sales
16546,Sangeeta,Lanphier,Sales
16549,Olivera,Thibadeau,Sales
16551,Sadegh,Ranon,Sales
16551,Sadegh,Ranon,Sales
16556,Mostafa,Hiltgen,Sales
16567,Hein,Senzako,Sales
16570,Uta,Matzen,Sales
16580,Masaru,Valiente,Sales
16607,Vishwani,Honglei,Sales
16619,Arvind,Boguraev,Sales
16657,Yongdong,Heyers,Sales
16658,Florian,Soicher,Sales
16672,Georgi,Peris,Sales
16674,Duke,Takanami,Sales
16679,Domenick,Cummings,Sales
16679,Domenick,Cummings,Sales
16683,Hatem,Ghandeharizadeh,Sales
16716,Ramachenga,Zumaque,Sales
16719,Sasan,Benantar,Sales
16723,Mohd,Randt,Sales
16729,Kirk,Broomell,Sales
16731,Domenico,Versino,Sales
16759,Vojin,Masaki,Sales
16759,Vojin,Masaki,Sales
16799,Shigeichiro,Bamford,Sales
16801,Gila,Strooper,Sales
16803,Ziva,Rohrbach,Sales
16806,Sreekrishna,Dayana,Sales
16806,Sreekrishna,Dayana,Sales
16808,Kiyokazu,Katiyar,Sales
16851,Leon,Stasinski,Sales
16852,Yefim,Fontet,Sales
16852,Yefim,Fontet,Sales
16862,JiYoung,Eppinger,Sales
16862,JiYoung,Eppinger,Sales
16864,Candido,Gecsel,Sales
16869,Yakkov,Huttel,Sales
16871,Munir,Stiles,Sales
16875,Nikolaos,Radhakrishnan,Sales
16880,Honesty,Bresenham,Sales
16897,Charlene,Ebeling,Sales
16910,Kazunori,Botman,Sales
16910,Kazunori,Botman,Sales
16919,Tesuya,Yurov,Sales
16921,Evgueni,Yeung,Sales
16954,Akhilish,Apsitis,Sales
16955,Sangeeta,Marrakchi,Sales
16969,Sanjit,Braccini,Sales
16986,Hirochika,Gecseg,Sales
16988,Xiong,Peron,Sales
16993,Hongzue,Dahlbom,Sales
16999,Bezalel,Sadowsky,Sales
16999,Bezalel,Sadowsky,Sales
17012,Valdiodio,Petereit,Sales
17018,Berhard,Tasistro,Sales
17024,Ewing,Siepmann,Sales
17041,Nishit,Montemayor,Sales
17046,Fay,Kornyak,Sales
17048,Christoph,Murthy,Sales
17055,Marin,Wixon,Sales
17063,Anoosh,Thiran,Sales
17066,Heping,Ruther,Sales
17068,Bodh,Gopalakrishnan,Sales
17068,Bodh,Gopalakrishnan,Sales
17072,Richara,Bala,Sales
17076,Gudjon,Hitomi,Sales
17076,Gudjon,Hitomi,Sales
17078,Gill,Hinsberger,Sales
17081,Weiru,Murtafg,Sales
17089,Rafail,Erman,Sales
17098,Xuedong,Gelosh,Sales
17101,Sandeepan,Compeau,Sales
17102,Radhika,Garnick,Sales
17103,Takahiro,Feldmann,Sales
17103,Takahiro,Feldmann,Sales
17120,Yifei,Polupanov,Sales
17125,Akhilish,Zweizig,Sales
17126,Matk,Schapire,Sales
17143,Ziyad,Munke,Sales
17146,Aemilian,Barbanera,Sales
17158,Danai,Vecchio,Sales
17158,Danai,Vecchio,Sales
17159,Quingbo,Mitchem,Sales
17160,Shay,Montemayor,Sales
17163,Yurii,Papsdorf,Sales
17199,Vasilis,Guardalben,Sales
17215,Junichi,Langford,Sales
17220,Lorien,Panwar,Sales
17222,Leen,Muchinsky,Sales
17235,Ronnie,Rissanen,Sales
17236,Matk,Merro,Sales
17245,Neven,Milicia,Sales
17260,Abdulah,Famili,Sales
17277,Arnd,Hopewell,Sales
17280,Xuejia,Merle,Sales
17285,Mario,Weiland,Sales
17294,Shrikanth,Pietrzykowski,Sales
17326,Arumugam,Ramsay,Sales
17327,Yongmin,Gihr,Sales
17329,Shaunak,Tyugu,Sales
17329,Shaunak,Tyugu,Sales
17336,Shigenori,Chaudhuri,Sales
17339,Fan,Mullainathan,Sales
17339,Fan,Mullainathan,Sales
17340,Yurii,Brookman,Sales
17352,Muneo,Katiyar,Sales
17355,Mingzeng,Weisert,Sales
17384,Youngkon,Nooteboom,Sales
17387,Shir,Serra,Sales
17396,Valeri,Henders,Sales
17397,Kenroku,Hardjono,Sales
17412,Leni,Vilarrasa,Sales
17436,Chirstian,Munawer,Sales
17448,Makato,Belinskaya,Sales
17448,Makato,Belinskaya,Sales
17468,Abdelghani,Irland,Sales
17470,Genevieve,Lichtner,Sales
17472,Murthy,Verhoeff,Sales
17487,Gully,Staudhammer,Sales
17489,Karlis,Vigier,Sales
17500,Jinya,Bratsberg,Sales
17505,Gunilla,Moffat,Sales
17512,Frederique,Hofmeyr,Sales
17512,Frederique,Hofmeyr,Sales
17520,Shahab,Keohane,Sales
17539,Cathie,Uhrik,Sales
17544,Kien,Marletta,Sales
17552,Pradeep,Neiman,Sales
17556,Makato,Tsukuda,Sales
17559,Annemarie,Papastamatiou,Sales
17559,Annemarie,Papastamatiou,Sales
17573,Berthier,Deverell,Sales
17576,Behnaam,Krybus,Sales
17582,Kauko,Spieker,Sales
17584,Emdad,Coorg,Sales
17586,Lein,Halevi,Sales
17629,Mostafa,Winter,Sales
17647,Vasilis,Swab,Sales
17657,Thanasis,Zucker,Sales
17674,Adib,Braccini,Sales
17677,Mingdong,Ramalingam,Sales
17683,Bernt,Henders,Sales
17683,Bernt,Henders,Sales
17688,Faiza,Cincotta,Sales
17696,Feiyu,Kusalik,Sales
17699,Radhia,Heping,Sales
17704,Vatsa,Broomell,Sales
17705,Toshimo,Mellouli,Sales
17711,Owen,Katiyar,Sales
17716,Josyula,Vitiello,Sales
17728,Tsuneo,Lienhardt,Sales
17742,Tru,Cappelletti,Sales
17745,Hatem,Schreiter,Sales
17778,Chirstian,Matzov,Sales
17791,Matt,Stifter,Sales
17798,Guangming,Suessmith,Sales
17807,Jianhua,Glowinski,Sales
17815,Shuji,Wissmann,Sales
17816,Toshimo,Kenevan,Sales
17834,Zhilian,Fiutem,Sales
17840,Tonny,Sherertz,Sales
17841,Hilary,Ramaiah,Sales
17849,Mandell,Varker,Sales
17869,Xiaocheng,Prochazka,Sales
17869,Xiaocheng,Prochazka,Sales
17871,Ebbe,Hedayat,Sales
17874,Rutger,Minakawa,Sales
17891,Isaac,Luiz,Sales
17900,Sakthirel,Belinskaya,Sales
17907,Kotesh,Bernini,Sales
17916,Sukumar,Morrin,Sales
17925,Adamantios,Baezner,Sales
17973,Sanjit,Beidas,Sales
17973,Sanjit,Beidas,Sales
17986,Oguz,Angelopoulos,Sales
17995,Oldrich,Vickson,Sales
18006,Vidya,Hanabata,Sales
18006,Vidya,Hanabata,Sales
18013,Jiong,Shanbhogue,Sales
18016,Somnath,Kaminger,Sales
18018,Sasan,Schrooten,Sales
18020,Adhemar,Pelz,Sales
18030,Jasminko,Brookner,Sales
18065,Chriss,Wroclawski,Sales
18075,Lein,Goodrum,Sales
18080,Satyanarayana,Rosar,Sales
18080,Satyanarayana,Rosar,Sales
18099,Kazuhiko,Fendler,Sales
18108,Sanjai,Genin,Sales
18123,Kristinn,Hitomi,Sales
18130,Claudi,Cairo,Sales
18134,Ult,Pesch,Sales
18138,Moni,Baezner,Sales
18138,Moni,Baezner,Sales
18155,Dayanand,Danlos,Sales
18181,Gregory,Beerel,Sales
18208,Demin,Irland,Sales
18210,Mabo,Radhakrishnan,Sales
18212,Constantino,Journel,Sales
18223,Gully,Mitchem,Sales
18223,Gully,Mitchem,Sales
18237,Limsoon,Tramer,Sales
18242,Shichao,Demian,Sales
18251,Alair,Panangaden,Sales
18261,Shridhar,Baak,Sales
18274,Yefim,Karnin,Sales
18297,Guther,Nastansky,Sales
18310,Ioana,Dalton,Sales
18316,Hongzue,Msuda,Sales
18322,Tonia,Lueh,Sales
18323,Oddvar,Tiemann,Sales
18323,Oddvar,Tiemann,Sales
18333,Munehiro,Plesums,Sales
18375,Gian,Debuse,Sales
18376,Wayne,Stranks,Sales
18382,Remko,Mattern,Sales
18393,Wuxu,Aseltine,Sales
18401,Vidya,Itzfeldt,Sales
18402,Bernice,Ritzmann,Sales
18427,Kiyomitsu,Qiwen,Sales
18438,Chiradeep,Iacovou,Sales
18443,Florina,Swick,Sales
18448,Rosine,Bazelow,Sales
18450,Takahito,Hoppenstand,Sales
18454,Eric,Anido,Sales
18459,Shuzo,Kavanagh,Sales
18468,Kirk,Cunliffe,Sales
18478,Mitsuyuki,Stranks,Sales
18503,Mechthild,Marletta,Sales
18511,Pascal,Marzano,Sales
18532,Joydip,Onuegbe,Sales
18542,Tiina,Anido,Sales
18547,Gladys,Sankaranarayanan,Sales
18571,Xinglin,Flowers,Sales
18573,Zongyan,Baca,Sales
18580,Mabo,Bamford,Sales
18581,Mitsuyuki,Ranai,Sales
18581,Mitsuyuki,Ranai,Sales
18663,Rafols,Sridhar,Sales
18664,Itzchak,Akaboshi,Sales
18666,Hitofumi,Baja,Sales
18666,Hitofumi,Baja,Sales
18671,Shan,Nastansky,Sales
18673,Ohad,Orlowski,Sales
18679,Roded,Lambe,Sales
18701,Mori,Ratnakar,Sales
18706,Debaprosad,Schicker,Sales
18725,Cullen,Marchegay,Sales
18728,Tzvetan,Luft,Sales
18770,Fei,Yurek,Sales
18771,Domenick,Haraldson,Sales
18775,Shay,Akazan,Sales
18784,Pohua,Hempstead,Sales
18786,Guozhong,Veevers,Sales
18786,Guozhong,Veevers,Sales
18789,Reinhold,Domenig,Sales
18790,Florina,Rahier,Sales
18799,Kshitij,Lunn,Sales
18806,Akhilish,Petereit,Sales
18809,Laurentiu,Munoz,Sales
18811,Cheong,Oxenboll,Sales
18817,Kristin,Xiaoshan,Sales
18833,Roded,Majewski,Sales
18835,Uwe,Lieblein,Sales
18866,Fumiyo,Hettesheimer,Sales
18866,Fumiyo,Hettesheimer,Sales
18888,Sajjan,Stassinopoulos,Sales
18890,Pasqua,Litecky,Sales
18919,Remco,Stille,Sales
18921,Maren,Radwan,Sales
18927,Muneo,Msuda,Sales
18933,Barun,Panienski,Sales
18943,Anneli,Rando,Sales
18946,Gio,Warwick,Sales
18955,Ziya,Flexer,Sales
18979,Girolamo,Fujisawa,Sales
18979,Girolamo,Fujisawa,Sales
18980,Weiye,Kawashimo,Sales
18986,Pintsang,Babu,Sales
18989,Goh,Quittner,Sales
18994,Leszek,Mitsuhashi,Sales
19006,Martina,Hempstead,Sales
19012,Gal,Panangaden,Sales
19014,Jiafu,Danecki,Sales
19027,Ferdinand,Nanard,Sales
19029,Khosrow,Jiang,Sales
19031,Rosella,Pollock,Sales
19035,Fuqing,Bellone,Sales
19035,Fuqing,Bellone,Sales
19036,Sampalli,Vesna,Sales
19037,Lucien,Bernardeschi,Sales
19042,Rosita,Levergood,Sales
19048,Nikolaus,Radhakrishnan,Sales
19049,Breannda,Picht,Sales
19051,Marek,Cappello,Sales
19076,Hein,Ferretti,Sales
19089,Badri,Ellozy,Sales
19109,Jenwei,Denis,Sales
19114,Jayson,Pietracaprina,Sales
19120,Giri,Qiwen,Sales
19129,Bowen,Jiafu,Sales
19129,Bowen,Jiafu,Sales
19134,Seongbin,Bakhtari,Sales
19147,Chaitali,Bennis,Sales
19151,Jeanne,Peral,Sales
19154,Inderjeet,Denna,Sales
19160,Tetsurou,Jervis,Sales
19160,Tetsurou,Jervis,Sales
19162,Chinho,Fadgyas,Sales
19192,Yinlin,Schusler,Sales
19201,Arto,Sommen,Sales
19205,Moto,Sinitsyn,Sales
19206,Wanqing,Pellegrinelli,Sales
19209,Berhard,Encarnacion,Sales
19244,Guenter,Vitiello,Sales
19249,Saniya,Iivonen,Sales
19249,Saniya,Iivonen,Sales
19256,Rosita,Riexinger,Sales
19259,Anoosh,Pelc,Sales
19268,Adit,Papastamatiou,Sales
19294,IEEE,Schoegge,Sales
19310,Bouchung,Guerreiro,Sales
19310,Bouchung,Guerreiro,Sales
19318,Xianlong,Halevi,Sales
19318,Xianlong,Halevi,Sales
19328,Yannik,Smeets,Sales
19328,Yannik,Smeets,Sales
19329,Alair,Marletta,Sales
19332,Changho,Khamsi,Sales
19333,Sanjeeva,Schrooten,Sales
19335,Susanta,Khalid,Sales
19353,Mayumi,Schaar,Sales
19356,Masato,Prenel,Sales
19356,Masato,Prenel,Sales
19381,Xiahua,Holburn,Sales
19393,Boaz,Back,Sales
19394,Charmane,Bahl,Sales
19394,Charmane,Bahl,Sales
19397,Arnd,Diderrich,Sales
19406,Sakthirel,Lindenbaum,Sales
19419,Palash,Bernardeschi,Sales
19422,Florian,Budinsky,Sales
19422,Florian,Budinsky,Sales
19425,Xuejia,Pettey,Sales
19453,Baoqiu,Buescher,Sales
19454,Taisook,Hutter,Sales
19467,Mitchel,Ecklund,Sales
19487,Huiqun,Cannane,Sales
19488,Maris,Perly,Sales
19493,Caolyn,Tramer,Sales
19501,Kokou,Baranowski,Sales
19503,Jaana,Papsdorf,Sales
19511,Jamaludin,Fujisaki,Sales
19515,Keiichiro,Gurbaxani,Sales
19518,Genta,Vieri,Sales
19518,Genta,Vieri,Sales
19543,Chaitali,Perl,Sales
19546,Kwan,Penz,Sales
19565,Zito,Riesenhuber,Sales
19580,Stein,Tagansky,Sales
19583,Edwin,Veccia,Sales
19583,Edwin,Veccia,Sales
19586,Hirochika,Minakawa,Sales
19602,Sandeepan,Olivero,Sales
19612,Chenxi,Erdmenger,Sales
19612,Chenxi,Erdmenger,Sales
19616,Niranjan,Uchoa,Sales
19617,Mircea,Landherr,Sales
19621,Radhakrishnan,Albarhamtoshy,Sales
19624,Younwoo,Wolniewicz,Sales
19629,Stepehn,Matzke,Sales
19633,Tayeb,Nourani,Sales
19634,Phuoc,Etalle,Sales
19637,Dipayan,Papastamatiou,Sales
19639,Sibyl,Terlouw,Sales
19640,Tonny,Francisci,Sales
19640,Tonny,Francisci,Sales
19644,Jackson,Isaac,Sales
19653,Gay,Crooks,Sales
19661,Sangeeta,Speckmann,Sales
19663,Sverrir,Navazio,Sales
19665,Khalid,Zielinski,Sales
19667,Munenori,Matzel,Sales
19669,Shem,Honiden,Sales
19674,Mart,Varley,Sales
19675,Isamu,Herath,Sales
19678,Xiping,Plotkin,Sales
19708,Ortrud,Biros,Sales
19709,Xiaopeng,Asmuth,Sales
19712,Kristine,Litzler,Sales
19720,Kwangyoen,Maksimenko,Sales
19723,Xuejun,Magalhaes,Sales
19724,Visit,Hasham,Sales
19728,Candido,Ramsey,Sales
19737,Harngdar,Cools,Sales
19737,Harngdar,Cools,Sales
19738,Giri,Sury,Sales
19744,Aleksander,Skafidas,Sales
19758,Rildo,Birdsall,Sales
19766,Saeed,Munke,Sales
19771,Aral,Katalagarianos,Sales
19777,Halsur,Ferretti,Sales
19791,Kankanahalli,Azulay,Sales
19804,Tamiya,Benzmuller,Sales
19814,Subhrajyoti,Rosaz,Sales
19826,Fox,Christ,Sales
19828,Dannz,Maliniak,Sales
19839,Tadahiro,Hempstead,Sales
19841,Adil,Straney,Sales
19843,Mohamadou,Peir,Sales
19849,Weicheng,Serre,Sales
19874,Xuejia,Kuzuoka,Sales
19882,Thanasis,Demri,Sales
19901,Tsvetan,Stasinski,Sales
19904,Mototsugu,Rosenbaum,Sales
19933,Taizo,Bharadwaj,Sales
19940,Reinhard,Einsfeld,Sales
19943,Shimshon,Schoegge,Sales
19946,Owen,Levasseur,Sales
19950,Jaroslava,Kusakari,Sales
19955,IEEE,Conry,Sales
19955,IEEE,Conry,Sales
19975,Mabry,Geffroy,Sales
19975,Mabry,Geffroy,Sales
19982,Khatoun,Baba,Sales
19984,Zhonghui,Taubenfeld,Sales
19984,Zhonghui,Taubenfeld,Sales
19996,Berni,Chinen,Sales
20006,Geoff,Birnbaum,Sales
20013,Jaewoo,Lanphier,Sales
20022,Felicidad,Bellone,Sales
20024,Martine,Kambil,Sales
20037,Tse,VanScheik,Sales
20039,Udo,Harbusch,Sales
20042,Margareta,Munck,Sales
20043,Chikara,Adachi,Sales
20055,Hairong,Swiss,Sales
20059,Pranay,Panwar,Sales
20060,Chrisa,Attimonelli,Sales
20063,Guttorm,Carrere,Sales
20063,Guttorm,Carrere,Sales
20065,Mana,Onuegbe,Sales
20068,Masali,Rouquie,Sales
20069,Guenter,Huhdanpaa,Sales
20075,Mikhail,Oberman,Sales
20091,Janalee,Bach,Sales
20117,Yoshimitsu,Hanabata,Sales
20117,Yoshimitsu,Hanabata,Sales
20119,Josyula,Shigei,Sales
20121,Oldrich,Bazelow,Sales
20148,Ibibia,Polupanov,Sales
20159,Isamu,Valiente,Sales
20169,Gil,Zuberek,Sales
20170,Emdad,Himler,Sales
20170,Emdad,Himler,Sales
20171,Kazuhira,Murtha,Sales
20181,Thodoros,Wegerle,Sales
20181,Thodoros,Wegerle,Sales
20186,Jianhua,Narahari,Sales
20189,Mark,Nanard,Sales
20189,Mark,Nanard,Sales
20218,Ioana,Gihr,Sales
20218,Ioana,Gihr,Sales
20222,Baziley,Rettelbach,Sales
20245,Halsur,Fujisawa,Sales
20251,Cristinel,Unno,Sales
20259,Yannik,Bratten,Sales
20265,Amalendu,Willoner,Sales
20266,Ekawit,Kakkad,Sales
20284,Monique,Parascandalo,Sales
20305,Gou,Birnbaum,Sales
20305,Gou,Birnbaum,Sales
20316,Kellie,Krybus,Sales
20325,Katsuyuki,England,Sales
20334,Miquel,Frijda,Sales
20336,Magy,Wolniewicz,Sales
20339,Masami,Jumpertz,Sales
20346,Jeong,Antonakopoulos,Sales
20358,Arve,Peir,Sales
20367,Bernt,Takanami,Sales
20368,Denis,Samarati,Sales
20392,Terresa,Sidje,Sales
20402,Szabolcs,Shrader,Sales
20403,Rildo,Reinhard,Sales
20407,Pranas,Genther,Sales
20408,Debatosh,Smailagic,Sales
20425,True,Schapiro,Sales
20435,Oguz,Homond,Sales
20436,Rasiah,Kavraki,Sales
20450,Abdelwaheb,Binkley,Sales
20454,Nidapan,Gunderson,Sales
20456,Sigeru,Highland,Sales
20489,Boguslaw,Garrabrants,Sales
20490,Soenke,Douceur,Sales
20490,Soenke,Douceur,Sales
20494,Lucien,Pagter,Sales
20498,Suvo,Gini,Sales
20528,Dines,Bednarek,Sales
20530,Nevio,Katiyar,Sales
20534,Rosita,Kalloufi,Sales
20545,Woody,Chaudhury,Sales
20548,Edwin,Bugrara,Sales
20550,Koichi,Kabayashi,Sales
20558,Toong,Panangaden,Sales
20585,Bernd,Butterworth,Sales
20586,Akeel,Clouatre,Sales
20602,Martins,Dratva,Sales
20602,Martins,Dratva,Sales
20606,Marjo,Speer,Sales
20621,Arumugam,Navazio,Sales
20624,Xiong,Nanard,Sales
20625,Uno,Cusworth,Sales
20626,Hercules,Varman,Sales
20631,Masaki,Heiserman,Sales
20635,Fumino,Baja,Sales
20636,Hsiangchu,Collavizza,Sales
20651,Alexius,Vickson,Sales
20666,Shushma,Linares,Sales
20674,Maria,Avouris,Sales
20693,Yefim,Flasterstein,Sales
20708,Aemilian,Arlazarov,Sales
20716,Nikolaos,Basart,Sales
20728,Billie,Sessa,Sales
20751,Nitsan,Zyda,Sales
20755,Jungsoon,Szilard,Sales
20757,Ingemar,Taubman,Sales
20765,Steve,Viele,Sales
20766,Chenyi,Conry,Sales
20793,Pranav,Luft,Sales
20794,Shaz,Rathonyi,Sales
20794,Shaz,Rathonyi,Sales
20813,Srinidhi,Sinicrope,Sales
20820,Otilia,DeMori,Sales
20828,Brewster,Sewelson,Sales
20836,Jingling,Alameldin,Sales
20857,Jinxi,Werthner,Sales
20860,Szabolcs,Michaels,Sales
20881,Duangkaew,Hainaut,Sales
20903,Yagil,Kemmerer,Sales
20923,Menkae,Miara,Sales
20929,Along,Hebden,Sales
20958,Ashish,Eiron,Sales
20964,Clyde,Erez,Sales
20965,Tadanori,Bahl,Sales
20965,Tadanori,Bahl,Sales
20968,Nimmagadda,Rijsenbrij,Sales
20974,Hisao,Yavatkar,Sales
20974,Hisao,Yavatkar,Sales
20979,Pradeep,Kumaresan,Sales
20987,Domenick,Rabejac,Sales
21007,Christfried,Junet,Sales
21011,Demin,Zedlitz,Sales
21019,Oksana,Brodie,Sales
21037,Kensei,Casley,Sales
21044,Mack,Rajala,Sales
21054,Saeko,Sichman,Sales
21078,Shaw,Bolotov,Sales
21092,Chikara,Montresor,Sales
21109,Lech,Chenoweth,Sales
21110,Shaowei,Solares,Sales
21127,Ziyad,Coorg,Sales
21133,Carrsten,Brizzi,Sales
21133,Carrsten,Brizzi,Sales
21138,Niteen,Haraldson,Sales
21143,Mayumi,Hennings,Sales
21157,Jouko,Demos,Sales
21161,Irena,Moffat,Sales
21165,Mingdong,Pfau,Sales
21171,Emdad,Bressoud,Sales
21192,Sajjad,Krohm,Sales
21192,Sajjad,Krohm,Sales
21206,Krisda,Walstra,Sales
21210,Yechiam,Gelosh,Sales
21214,Weiru,Angelov,Sales
21229,Vasilis,Collavizza,Sales
21239,Krister,Chinin,Sales
21251,Fatemeh,Riexinger,Sales
21255,Jaewon,Baba,Sales
21275,Waiman,Suppi,Sales
21275,Waiman,Suppi,Sales
21288,Nechama,Wendorf,Sales
21312,Mani,Bahi,Sales
21321,Laurentiu,Raney,Sales
21321,Laurentiu,Raney,Sales
21336,Satosi,Veccia,Sales
21347,Francesca,Ghalwash,Sales
21361,Shooichi,Lally,Sales
21363,Katsuyuki,Theuretzbacher,Sales
21373,Gonzalo,Awdeh,Sales
21391,Zijian,Pagter,Sales
21391,Zijian,Pagter,Sales
21396,Shaw,Manderick,Sales
21402,Guadalupe,Gecsei,Sales
21409,Hongzhu,Yoshimura,Sales
21413,Laurentiu,Sherertz,Sales
21421,Avishai,Yoshizawa,Sales
21421,Avishai,Yoshizawa,Sales
21432,Kerhong,Weisert,Sales
21444,Caolyn,Cronan,Sales
21454,Zsolt,Pocchiola,Sales
21470,Kousuke,Botman,Sales
21470,Kousuke,Botman,Sales
21479,Jeane,Kuszyk,Sales
21479,Jeane,Kuszyk,Sales
21505,Etsuo,Delaune,Sales
21507,Mansur,Benzmuller,Sales
21512,Pohua,Gornas,Sales
21518,Minghong,Slaats,Sales
21523,Eldridge,Lores,Sales
21527,DeForest,Yurov,Sales
21542,Miomir,Sherertz,Sales
21547,Fatemeh,Crooks,Sales
21548,Maren,Gimbel,Sales
21555,Uinam,Biron,Sales
21555,Uinam,Biron,Sales
21566,Angel,Demos,Sales
21580,Debatosh,Morton,Sales
21583,Elliott,Fasbender,Sales
21585,Shalesh,Gelosh,Sales
21588,Licheng,Masamoto,Sales
21609,Sibyl,Pappas,Sales
21609,Sibyl,Pappas,Sales
21612,Martial,Bardell,Sales
21615,Shirish,Morrey,Sales
21636,Munir,Erde,Sales
21639,Caolyn,Domenig,Sales
21642,Shaz,Erman,Sales
21643,Yuuichi,Maksimenko,Sales
21646,Gila,Guardalben,Sales
21648,Mayuko,Fandrianto,Sales
21660,Kwan,Casperson,Sales
21663,Eberhardt,Serra,Sales
21666,Remzi,Kroon,Sales
21674,Kannan,Naumovich,Sales
21675,Vishu,Genin,Sales
21677,Zhensheng,Kavvadias,Sales
21683,Jiang,Velasco,Sales
21683,Jiang,Velasco,Sales
21686,Kinh,Jansch,Sales
21692,Reinhard,Hitomi,Sales
21693,Palash,Schurmann,Sales
21693,Palash,Schurmann,Sales
21697,Billur,Luke,Sales
21704,Xiaobin,Chorvat,Sales
21705,Aleksandar,Luon,Sales
21708,Angel,Lichtner,Sales
21713,Guther,Boreale,Sales
21741,Muneo,Raoux,Sales
21751,Uinam,Savasere,Sales
21754,Kenroku,Jonsson,Sales
21758,Susumu,Picht,Sales
21758,Susumu,Picht,Sales
21767,Supot,Lieblein,Sales
21783,Domenick,Qiwen,Sales
21783,Domenick,Qiwen,Sales
21808,Arra,Bharadwaj,Sales
21820,Sanjay,Khasidashvili,Sales
21832,Suzette,Vecchio,Sales
21835,Mang,Luck,Sales
21844,Feipei,Birta,Sales
21848,Atreyi,Zhang,Sales
21851,Falguni,Budinsky,Sales
21859,Padma,Swen,Sales
21877,Brigham,Biran,Sales
21894,Marke,Yemenis,Sales
21897,Sampalli,Kavanagh,Sales
21897,Sampalli,Kavanagh,Sales
21908,Fen,Parfitt,Sales
21920,Naftali,Schneeberger,Sales
21926,Boguslaw,Aloisi,Sales
21980,Gen,Miyakawa,Sales
21984,Martine,Lemarechal,Sales
21987,Dipankar,Fontet,Sales
21987,Dipankar,Fontet,Sales
21994,Lech,Babb,Sales
22008,Karlis,Ferretti,Sales
22012,DeForest,Armand,Sales
22023,Mart,Vidya,Sales
22023,Mart,Vidya,Sales
22024,Weidon,Flexer,Sales
22030,Lokesh,Hockney,Sales
22054,Ottavia,Benveniste,Sales
22066,Nakhoon,Roison,Sales
22072,Kasturi,Pettit,Sales
22081,Constantine,Baar,Sales
22095,Breannda,Schlumberger,Sales
22100,Vishwani,Spataro,Sales
22100,Vishwani,Spataro,Sales
22111,Rasiah,Felcyn,Sales
22121,Saeed,Pfau,Sales
22133,Annemarie,Bernardeschi,Sales
22135,Guiseppe,Nyrup,Sales
22136,Naftali,Thiran,Sales
22140,Susanne,Reghbati,Sales
22146,Volkmar,Suermann,Sales
22146,Volkmar,Suermann,Sales
22150,Kristina,Zweizig,Sales
22165,Alenka,Emiris,Sales
22179,Rosine,Garnick,Sales
22180,Iara,Luef,Sales
22190,Berry,Perna,Sales
22210,Christoph,Pouyioutas,Sales
22216,Thodoros,Cooley,Sales
22224,Brendon,Rohrbach,Sales
22226,Bangqing,Vigier,Sales
22234,Arno,Narwekar,Sales
22255,Kristian,Merel,Sales
22263,Xiahua,Claffy,Sales
22265,Yonghong,Claffy,Sales
22269,Berto,Reeken,Sales
22271,Sampalli,Kushnir,Sales
22282,Shaz,Streit,Sales
22292,Ekawit,Bernardinello,Sales
22303,Garnik,Lortz,Sales
22309,Lena,Liedekerke,Sales
22325,Susanta,Hebden,Sales
22326,Mani,Skafidas,Sales
22332,Rosine,Hebden,Sales
22337,Leszek,Picci,Sales
22367,Terresa,Barinka,Sales
22370,Aloys,Oxenboll,Sales
22372,Mitchel,Bugrara,Sales
22374,Soenke,Klassen,Sales
22375,Snehasis,Kulisch,Sales
22381,Uma,Openshaw,Sales
22405,Gritta,Parveen,Sales
22416,Feiyu,Syrotiuk,Sales
22424,Krister,Engelmann,Sales
22429,Franziska,Terekhov,Sales
22437,Xiaoqiu,Orsini,Sales
22440,Odinaldo,Restivo,Sales
22443,Mari,Baja,Sales
22480,Boaz,Mikschl,Sales
22482,Perla,Parascandalo,Sales
22496,Yongqiao,Yavatkar,Sales
22509,Zejun,Shumilov,Sales
22511,Sadun,Isard,Sales
22520,Mokhtar,Ranka,Sales
22536,Sukumar,Andreotta,Sales
22536,Sukumar,Andreotta,Sales
22549,Reinhard,Michaels,Sales
22557,Abdulla,Luon,Sales
22593,Danae,Jeansoulin,Sales
22596,Slavian,Wegerle,Sales
22601,Shigenori,Staelin,Sales
22609,Zvonko,Baalen,Sales
22617,Uli,Tibblin,Sales
22620,Terresa,Dusink,Sales
22623,Tommaso,Champarnaud,Sales
22623,Tommaso,Champarnaud,Sales
22625,Weicheng,Pleszkun,Sales
22649,Reuven,Driscoll,Sales
22663,Bokyung,Fargier,Sales
22663,Bokyung,Fargier,Sales
22682,Kristina,Ananiadou,Sales
22691,Morris,Bottner,Sales
22702,Faiza,Reeken,Sales
22716,Sreekrishna,Waymire,Sales
22720,Olivera,Gornas,Sales
22726,Steve,Shanbhogue,Sales
22728,Makato,Codenie,Sales
22730,Premal,Basart,Sales
22735,Paddy,Diderrich,Sales
22744,Berna,Spelt,Sales
22749,Snehasis,Famili,Sales
22749,Snehasis,Famili,Sales
22753,Yoshinari,Khalil,Sales
22755,Marla,Albarhamtoshy,Sales
22758,Mabry,Rijckaert,Sales
22766,Yishay,Jumpertz,Sales
22772,Sandeepan,McClurg,Sales
